id,loss
863,1716.4368896484375
864,2108.04443359375
865,2053.772705078125
868,1759.3177490234375
872,1726.4073486328125
879,1782.0916748046875
880,1716.4368896484375
883,1726.4073486328125
886,1726.4073486328125
923,1759.3177490234375
924,2108.04443359375
932,2167.39453125
945,1826.8709716796875
947,1759.3177490234375
948,1826.8709716796875
955,1716.4368896484375
963,1829.4486083984375
979,1994.575927734375
989,1726.4073486328125
994,2014.339599609375
995,1726.4073486328125
998,1759.3177490234375
1000,2014.339599609375
1018,1726.4073486328125
1019,2751.5
1028,2014.339599609375
1034,1726.4073486328125
1038,1759.3177490234375
1040,1726.4073486328125
1042,1726.4073486328125
1057,2450.236328125
1058,1726.4073486328125
1063,1759.3177490234375
1066,1759.3177490234375
1071,2556.478759765625
1073,1759.3177490234375
1074,1759.3177490234375
1077,2751.5
1080,1759.3177490234375
1088,1759.3177490234375
1096,2108.04443359375
1097,1826.8709716796875
1105,1826.8709716796875
1115,1759.3177490234375
1116,2053.772705078125
1122,1826.8709716796875
1130,1759.3177490234375
1133,1726.4073486328125
1137,2106.19140625
1140,1829.4486083984375
1143,1826.8709716796875
1149,1726.4073486328125
1150,1726.4073486328125
1153,1829.4486083984375
1157,2291.41455078125
1180,1726.4073486328125
1183,1759.3177490234375
1188,1826.8709716796875
1193,1726.4073486328125
1200,1829.4486083984375
1209,1759.3177490234375
1214,1826.8709716796875
1219,1726.4073486328125
1223,2106.19140625
1227,1826.8709716796875
1228,1726.4073486328125
1229,1759.3177490234375
1233,1726.4073486328125
1238,1743.83935546875
1239,1726.4073486328125
1241,1782.0916748046875
1243,1759.3177490234375
1244,1759.3177490234375
1245,2167.39453125
1277,1759.3177490234375
1279,1743.83935546875
1292,1759.3177490234375
1293,1726.4073486328125
1299,2053.772705078125
1304,2167.39453125
1313,1759.3177490234375
1328,1726.4073486328125
1330,1829.4486083984375
1334,1826.8709716796875
1335,1726.4073486328125
1336,1759.3177490234375
1341,2658.933837890625
1344,1759.3177490234375
1351,1826.8709716796875
1352,1759.3177490234375
1354,1716.4368896484375
1368,3772.613037109375
1373,1716.4368896484375
1375,1759.3177490234375
1381,1786.49365234375
1384,1759.3177490234375
1385,1716.4368896484375
1388,2106.19140625
1401,2342.896240234375
1402,1826.8709716796875
1404,1726.4073486328125
1406,2342.896240234375
1409,1826.8709716796875
1422,2043.335693359375
1429,1759.3177490234375
1433,2342.896240234375
1438,1716.4368896484375
1444,1716.4368896484375
1446,1726.4073486328125
1450,1726.4073486328125
1451,2106.19140625
1454,2167.39453125
1458,2014.339599609375
1461,2658.933837890625
1464,1759.3177490234375
1465,2056.796630859375
1478,1726.4073486328125
1479,1826.8709716796875
1480,1716.4368896484375
1484,1716.4368896484375
1486,1759.3177490234375
1488,1782.0916748046875
1489,3031.753173828125
1491,1759.3177490234375
1507,1726.4073486328125
1515,2261.0986328125
1519,1726.4073486328125
1528,1759.3177490234375
1529,1759.3177490234375
1530,2834.96728515625
1532,1726.4073486328125
1541,2167.39453125
1542,2108.04443359375
1547,2450.236328125
1549,1726.4073486328125
1553,1759.3177490234375
1554,1726.4073486328125
1555,1759.3177490234375
1559,2014.339599609375
1565,1826.8709716796875
1568,1734.4710693359375
1576,1826.8709716796875
1579,1759.3177490234375
1592,1829.4486083984375
1596,2014.339599609375
1605,1856.4451904296875
1607,1759.3177490234375
1612,1716.4368896484375
1617,1759.3177490234375
1619,1829.4486083984375
1620,1759.3177490234375
1624,1782.0916748046875
1627,1782.0916748046875
1633,1743.83935546875
1636,1716.4368896484375
1639,1726.4073486328125
1640,1726.4073486328125
1644,1759.3177490234375
1646,2167.39453125
1647,1759.3177490234375
1654,1759.3177490234375
1655,2167.39453125
1664,2524.87548828125
1665,2014.339599609375
1667,1726.4073486328125
1669,1829.4486083984375
1678,1826.8709716796875
1682,1826.8709716796875
1689,1856.4451904296875
1690,1759.3177490234375
1693,2450.236328125
1695,1759.3177490234375
1705,1759.3177490234375
1706,1726.4073486328125
1708,1726.4073486328125
1716,1826.8709716796875
1720,1782.0916748046875
1722,1726.4073486328125
1749,1759.3177490234375
1750,1782.0916748046875
1751,2167.39453125
1760,1759.3177490234375
1763,1726.4073486328125
1770,1726.4073486328125
1777,1826.8709716796875
1785,1979.0474853515625
1791,1856.4451904296875
1794,2106.19140625
1800,1856.4451904296875
1816,1971.4732666015625
1817,1826.8709716796875
1821,1826.8709716796875
1836,1759.3177490234375
1838,1826.8709716796875
1851,1759.3177490234375
1852,2014.339599609375
1854,1782.0916748046875
1856,1726.4073486328125
1865,1759.3177490234375
1872,1743.83935546875
1878,1782.0916748046875
1880,1726.4073486328125
1881,1726.4073486328125
1882,1716.4368896484375
1886,1743.83935546875
1892,1726.4073486328125
1894,2261.0986328125
1898,2556.478759765625
1899,1726.4073486328125
1902,1726.4073486328125
1903,1726.4073486328125
1906,2523.1181640625
1910,1826.8709716796875
1911,1726.4073486328125
1914,2836.5087890625
1929,1726.4073486328125
1932,1829.4486083984375
1952,1726.4073486328125
1959,1716.4368896484375
1960,1743.83935546875
1976,1759.3177490234375
1980,2014.339599609375
1981,1759.3177490234375
1987,2014.339599609375
1994,1716.4368896484375
2000,1726.4073486328125
2008,2556.478759765625
2011,1759.3177490234375
2012,3589.967041015625
2019,1759.3177490234375
2022,1759.3177490234375
2024,1826.8709716796875
2028,1856.4451904296875
2030,1716.4368896484375
2031,2342.896240234375
2047,1726.4073486328125
2049,1726.4073486328125
2050,1759.3177490234375
2051,1726.4073486328125
2056,2053.772705078125
2057,1759.3177490234375
2059,1826.8709716796875
2069,2167.39453125
2085,1759.3177490234375
2089,1726.4073486328125
2090,1726.4073486328125
2101,1726.4073486328125
2114,1759.3177490234375
2115,1756.4150390625
2118,1759.3177490234375
2119,1716.4368896484375
2125,1743.83935546875
2128,1726.4073486328125
2129,2106.19140625
2132,1726.4073486328125
2133,1759.3177490234375
2135,1782.0916748046875
2136,1716.4368896484375
2143,1759.3177490234375
2144,1759.3177490234375
2145,1782.0916748046875
2152,1759.3177490234375
2160,1716.4368896484375
2166,2014.339599609375
2169,2053.772705078125
2170,1759.3177490234375
2172,1726.4073486328125
2181,1782.0916748046875
2183,1726.4073486328125
2185,1716.4368896484375
2188,1759.3177490234375
2189,2056.796630859375
2194,1971.4732666015625
2202,1759.3177490234375
2208,2014.339599609375
2227,1782.0916748046875
2230,1759.3177490234375
2235,1782.0916748046875
2236,1759.3177490234375
2244,2053.772705078125
2248,1716.4368896484375
2252,1759.3177490234375
2254,1759.3177490234375
2260,2014.339599609375
2263,2014.339599609375
2274,1743.83935546875
2277,1726.4073486328125
2279,2053.772705078125
2280,2751.5
2283,1829.4486083984375
2284,1726.4073486328125
2288,1726.4073486328125
2292,2465.122802734375
2295,1782.0916748046875
2296,1726.4073486328125
2299,1716.4368896484375
2315,2658.933837890625
2318,1726.4073486328125
2329,4085.076171875
2337,1826.8709716796875
2340,2834.96728515625
2342,1782.0916748046875
2347,1826.8709716796875
2349,2053.772705078125
2354,2106.19140625
2361,1759.3177490234375
2370,1726.4073486328125
2378,1726.4073486328125
2382,2751.5
2387,2108.04443359375
2389,1759.3177490234375
2394,1759.3177490234375
2396,1971.4732666015625
2400,2524.87548828125
2407,1759.3177490234375
2414,1743.83935546875
2415,1743.83935546875
2421,2171.740966796875
2427,1829.4486083984375
2428,2167.39453125
2430,1759.3177490234375
2435,1743.83935546875
2445,1726.4073486328125
2446,1856.4451904296875
2447,1726.4073486328125
2449,1826.8709716796875
2451,1726.4073486328125
2458,1726.4073486328125
2462,2425.355224609375
2463,1759.3177490234375
2467,1759.3177490234375
2471,1726.4073486328125
2475,1826.8709716796875
2478,1782.0916748046875
2483,1759.3177490234375
2485,1726.4073486328125
2487,1759.3177490234375
2494,1759.3177490234375
2497,1726.4073486328125
2499,1726.4073486328125
2503,1856.4451904296875
2513,2450.236328125
2515,2108.04443359375
2522,2167.39453125
2523,1726.4073486328125
2528,1759.3177490234375
2532,2108.04443359375
2536,1726.4073486328125
2538,1782.0916748046875
2539,1782.0916748046875
2540,1716.4368896484375
2545,4085.076171875
2548,1829.4486083984375
2549,1726.4073486328125
2553,1759.3177490234375
2563,1716.4368896484375
2566,1726.4073486328125
2574,1826.8709716796875
2575,2342.896240234375
2584,1826.8709716796875
2588,2836.5087890625
2589,1726.4073486328125
2592,1726.4073486328125
2596,1726.4073486328125
2598,1759.3177490234375
2602,1759.3177490234375
2603,2067.3505859375
2607,1726.4073486328125
2609,1782.0916748046875
2611,4085.076171875
2627,1726.4073486328125
2628,1826.8709716796875
2630,1782.0916748046875
2633,1826.8709716796875
2636,3345.063232421875
2640,1726.4073486328125
2641,1759.3177490234375
2657,2053.772705078125
2659,2053.772705078125
2662,1743.83935546875
2663,1829.4486083984375
2667,2836.5087890625
2670,1829.4486083984375
2682,1826.8709716796875
2694,1743.83935546875
2699,1829.4486083984375
2700,1759.3177490234375
2703,1726.4073486328125
2708,1759.3177490234375
2714,1716.4368896484375
2725,1915.0350341796875
2726,1726.4073486328125
2727,1856.4451904296875
2732,2053.772705078125
2733,2658.933837890625
2736,3005.5771484375
2745,1856.4451904296875
2760,1726.4073486328125
2764,2056.796630859375
2765,2067.3505859375
2766,1726.4073486328125
2775,1726.4073486328125
2783,1759.3177490234375
2784,1979.0474853515625
2786,1726.4073486328125
2801,1716.4368896484375
2803,1829.4486083984375
2813,2053.772705078125
2815,1759.3177490234375
2816,1759.3177490234375
2818,1726.4073486328125
2819,2189.67041015625
2822,1726.4073486328125
2825,1726.4073486328125
2826,1726.4073486328125
2830,1726.4073486328125
2834,2014.339599609375
2835,1829.4486083984375
2856,1826.8709716796875
2873,2108.04443359375
2886,1726.4073486328125
2892,1759.3177490234375
2896,1759.3177490234375
2897,1743.83935546875
2899,2014.339599609375
2901,1726.4073486328125
2909,2014.339599609375
2914,2089.629150390625
2915,2342.896240234375
2916,1782.0916748046875
2919,1743.83935546875
2926,2108.04443359375
2927,1782.0916748046875
2933,2014.339599609375
2934,1829.4486083984375
2941,2053.772705078125
2942,1716.4368896484375
2946,1759.3177490234375
2949,1829.4486083984375
2952,1759.3177490234375
2957,1759.3177490234375
2962,1759.3177490234375
2963,1726.4073486328125
2965,1759.3177490234375
2966,2425.355224609375
2971,2450.236328125
2975,1782.0916748046875
2979,2053.772705078125
2985,2167.39453125
2995,2167.39453125
2996,2342.896240234375
3001,2106.19140625
3007,1726.4073486328125
3008,1759.3177490234375
3014,3213.174072265625
3017,1743.83935546875
3021,1782.0916748046875
3025,1826.8709716796875
3026,1782.0916748046875
3034,1759.3177490234375
3035,1826.8709716796875
3044,1716.4368896484375
3046,2053.772705078125
3047,2291.41455078125
3057,1726.4073486328125
3059,1826.8709716796875
3063,2668.475830078125
3065,2108.04443359375
3067,2014.339599609375
3069,1726.4073486328125
3076,1782.0916748046875
3086,1759.3177490234375
3088,1759.3177490234375
3090,1726.4073486328125
3096,1829.4486083984375
3100,1759.3177490234375
3102,1726.4073486328125
3103,2390.72607421875
3107,1759.3177490234375
3118,2053.772705078125
3120,1759.3177490234375
3123,1726.4073486328125
3128,1743.83935546875
3132,2014.339599609375
3140,1826.8709716796875
3152,2053.772705078125
3165,1726.4073486328125
3183,2474.976806640625
3190,1759.3177490234375
3197,1829.4486083984375
3201,1743.83935546875
3203,1759.3177490234375
3214,1726.4073486328125
3219,1759.3177490234375
3220,1726.4073486328125
3221,1743.83935546875
3229,1726.4073486328125
3234,1716.4368896484375
3235,1726.4073486328125
3240,1829.4486083984375
3241,1829.4486083984375
3249,1726.4073486328125
3254,1759.3177490234375
3264,1726.4073486328125
3266,1826.8709716796875
3270,2106.19140625
3282,1759.3177490234375
3285,1759.3177490234375
3289,1726.4073486328125
3291,1826.8709716796875
3295,1994.575927734375
3299,1726.4073486328125
3302,1743.83935546875
3303,1743.83935546875
3308,1856.4451904296875
3309,1726.4073486328125
3324,2014.339599609375
3327,1726.4073486328125
3330,1826.8709716796875
3335,1726.4073486328125
3339,2751.5
3340,1826.8709716796875
3343,2834.96728515625
3350,1759.3177490234375
3353,1726.4073486328125
3356,1759.3177490234375
3361,1826.8709716796875
3368,1743.83935546875
3376,1726.4073486328125
3381,1826.8709716796875
3383,1786.49365234375
3397,2556.478759765625
3403,1726.4073486328125
3405,2014.339599609375
3410,2053.772705078125
3412,1726.4073486328125
3416,2751.5
3417,1786.49365234375
3423,1759.3177490234375
3427,2342.896240234375
3435,1782.0916748046875
3439,1826.8709716796875
3441,1726.4073486328125
3450,1856.4451904296875
3453,1743.83935546875
3454,1976.5400390625
3458,1829.4486083984375
3459,1829.4486083984375
3467,2108.04443359375
3469,1759.3177490234375
3477,1726.4073486328125
3478,1759.3177490234375
3482,1759.3177490234375
3484,1734.4710693359375
3506,1826.8709716796875
3515,1726.4073486328125
3522,1856.4451904296875
3523,2951.541259765625
3526,1759.3177490234375
3532,1716.4368896484375
3534,1829.4486083984375
3537,1782.0916748046875
3539,1759.3177490234375
3542,2014.339599609375
3545,2465.122802734375
3552,1759.3177490234375
3554,1759.3177490234375
3573,1782.0916748046875
3576,1782.0916748046875
3577,1759.3177490234375
3580,2108.04443359375
3583,1782.0916748046875
3584,1759.3177490234375
3609,1716.4368896484375
3613,2108.04443359375
3623,2108.04443359375
3624,1726.4073486328125
3638,2261.0986328125
3642,1726.4073486328125
3643,1716.4368896484375
3647,1726.4073486328125
3653,1826.8709716796875
3654,1782.0916748046875
3656,2342.896240234375
3658,1726.4073486328125
3659,2108.04443359375
3663,1726.4073486328125
3664,1759.3177490234375
3666,1726.4073486328125
3681,2053.772705078125
3689,1829.4486083984375
3694,1759.3177490234375
3695,1734.4710693359375
3699,2014.339599609375
3701,1759.3177490234375
3704,2342.896240234375
3721,2291.41455078125
3726,1826.8709716796875
3727,1829.4486083984375
3729,1826.8709716796875
3731,1829.4486083984375
3738,2925.140625
3740,1726.4073486328125
3744,1716.4368896484375
3757,1782.0916748046875
3758,1734.4710693359375
3778,2261.0986328125
3781,3608.874755859375
3790,1726.4073486328125
3796,1726.4073486328125
3798,1759.3177490234375
3804,2189.67041015625
3813,1826.8709716796875
3814,1716.4368896484375
3815,2167.39453125
3818,2342.896240234375
3823,1759.3177490234375
3826,1759.3177490234375
3831,1716.4368896484375
3834,1726.4073486328125
3835,1743.83935546875
3849,1743.83935546875
3850,3031.753173828125
3855,1782.0916748046875
3864,1726.4073486328125
3867,2342.896240234375
3871,1716.4368896484375
3879,1856.4451904296875
3880,1826.8709716796875
3882,1856.4451904296875
3884,1856.4451904296875
3893,2014.339599609375
3895,1756.4150390625
3901,2450.236328125
3903,1782.0916748046875
3913,1726.4073486328125
3921,1726.4073486328125
3929,1726.4073486328125
3947,1726.4073486328125
3962,1759.3177490234375
3963,1759.3177490234375
3966,1726.4073486328125
3975,1856.4451904296875
3976,1726.4073486328125
3977,1726.4073486328125
3978,1726.4073486328125
3979,2053.772705078125
3983,2342.896240234375
3985,1726.4073486328125
3989,2261.0986328125
3992,1759.3177490234375
3995,2053.772705078125
4008,1726.4073486328125
4013,1726.4073486328125
4029,1716.4368896484375
4035,1726.4073486328125
4040,2167.39453125
4048,1726.4073486328125
4060,1726.4073486328125
4066,1716.4368896484375
4075,1726.4073486328125
4079,1759.3177490234375
4083,2342.896240234375
4091,1726.4073486328125
4092,1726.4073486328125
4093,1726.4073486328125
4098,1726.4073486328125
4108,2253.822998046875
4109,1759.3177490234375
4110,1826.8709716796875
4116,1759.3177490234375
4129,1826.8709716796875
4130,2658.933837890625
4140,2053.772705078125
4146,1826.8709716796875
4150,2266.257080078125
4151,2390.72607421875
4153,1759.3177490234375
4169,2751.5
4170,1759.3177490234375
4179,2053.772705078125
4183,1826.8709716796875
4188,2014.339599609375
4190,1726.4073486328125
4193,1829.4486083984375
4201,2053.772705078125
4205,1826.8709716796875
4210,1782.0916748046875
4226,1826.8709716796875
4229,1782.0916748046875
4241,2425.355224609375
4242,1782.0916748046875
4257,3106.31494140625
4258,1759.3177490234375
4260,1726.4073486328125
4263,1726.4073486328125
4267,1759.3177490234375
4273,1743.83935546875
4274,1994.575927734375
4277,1759.3177490234375
4281,2266.257080078125
4283,1826.8709716796875
4293,1759.3177490234375
4294,1726.4073486328125
4305,1979.0474853515625
4307,1726.4073486328125
4318,2255.90673828125
4325,2053.772705078125
4327,1826.8709716796875
4332,1829.4486083984375
4335,1829.4486083984375
4336,2342.896240234375
4337,2014.339599609375
4339,4085.076171875
4343,1826.8709716796875
4346,1726.4073486328125
4348,1829.4486083984375
4350,2342.896240234375
4358,2042.1480712890625
4359,2108.04443359375
4363,1782.0916748046875
4366,3125.433837890625
4374,1716.4368896484375
4375,1826.8709716796875
4377,1726.4073486328125
4393,1743.83935546875
4395,1975.4122314453125
4400,1743.83935546875
4402,4085.076171875
4404,1716.4368896484375
4415,1994.575927734375
4418,1829.4486083984375
4422,1726.4073486328125
4430,1782.0916748046875
4432,1726.4073486328125
4433,2253.822998046875
4435,2053.772705078125
4438,1856.4451904296875
4444,1759.3177490234375
4447,1726.4073486328125
4451,2342.896240234375
4452,1759.3177490234375
4457,1826.8709716796875
4459,1726.4073486328125
4469,1759.3177490234375
4471,1782.0916748046875
4486,1726.4073486328125
4488,1726.4073486328125
4510,1759.3177490234375
4515,2056.796630859375
4527,1726.4073486328125
4530,2056.796630859375
4534,1759.3177490234375
4535,1726.4073486328125
4536,1716.4368896484375
4548,1734.4710693359375
4549,1759.3177490234375
4551,1726.4073486328125
4556,1856.4451904296875
4559,2167.39453125
4564,1743.83935546875
4570,1826.8709716796875
4575,1759.3177490234375
4584,1829.4486083984375
4585,2014.339599609375
4591,1726.4073486328125
4592,1716.4368896484375
4593,1726.4073486328125
4594,1759.3177490234375
4598,1856.4451904296875
4607,1782.0916748046875
4608,1759.3177490234375
4620,2342.896240234375
4621,2342.896240234375
4625,2014.339599609375
4635,2014.339599609375
4638,2342.896240234375
4652,1759.3177490234375
4657,2342.896240234375
4658,1759.3177490234375
4666,2751.5
4672,1782.0916748046875
4676,2108.04443359375
4680,2167.39453125
4681,1759.3177490234375
4683,1971.4732666015625
4684,1726.4073486328125
4689,1716.4368896484375
4690,2266.257080078125
4692,1782.0916748046875
4697,2342.896240234375
4700,1726.4073486328125
4705,1829.4486083984375
4721,1782.0916748046875
4726,2450.236328125
4729,1726.4073486328125
4731,1726.4073486328125
4736,1829.4486083984375
4739,1726.4073486328125
4740,1759.3177490234375
4753,1726.4073486328125
4754,1726.4073486328125
4755,1716.4368896484375
4756,1826.8709716796875
4759,1759.3177490234375
4764,1743.83935546875
4771,2253.822998046875
4772,1716.4368896484375
4776,1829.4486083984375
4780,1726.4073486328125
4784,1965.1556396484375
4786,1716.4368896484375
4787,1759.3177490234375
4789,1829.4486083984375
4794,1782.0916748046875
4800,2751.5
4807,2053.772705078125
4813,1759.3177490234375
4818,2067.3505859375
4823,1726.4073486328125
4824,1829.4486083984375
4829,2951.541259765625
4830,1726.4073486328125
4835,1826.8709716796875
4844,1826.8709716796875
4845,2053.772705078125
4846,1726.4073486328125
4847,1759.3177490234375
4854,1726.4073486328125
4857,1994.575927734375
4861,1726.4073486328125
4863,1759.3177490234375
4866,2167.39453125
4869,2342.896240234375
4871,1726.4073486328125
4872,2751.5
4875,1826.8709716796875
4877,2253.822998046875
4878,1759.3177490234375
4885,1759.3177490234375
4886,1726.4073486328125
4888,1759.3177490234375
4890,2053.772705078125
4896,2167.39453125
4899,1726.4073486328125
4913,1726.4073486328125
4916,1759.3177490234375
4920,1759.3177490234375
4925,2342.896240234375
4934,1975.4122314453125
4941,1759.3177490234375
4946,1726.4073486328125
4954,1759.3177490234375
4956,1856.4451904296875
4958,1743.83935546875
4965,1726.4073486328125
4966,1726.4073486328125
4970,1726.4073486328125
4977,1726.4073486328125
4980,1726.4073486328125
4984,2342.896240234375
4995,1726.4073486328125
4997,2106.19140625
4999,1726.4073486328125
5005,2108.04443359375
5011,2014.339599609375
5015,1716.4368896484375
5016,1829.4486083984375
5019,2342.896240234375
5024,1726.4073486328125
5030,2658.933837890625
5031,1759.3177490234375
5034,1759.3177490234375
5047,1726.4073486328125
5048,1759.3177490234375
5052,1759.3177490234375
5061,1759.3177490234375
5062,1994.575927734375
5067,2014.339599609375
5068,2658.933837890625
5077,2070.898681640625
5079,2108.04443359375
5090,1826.8709716796875
5094,1759.3177490234375
5103,2014.339599609375
5104,1759.3177490234375
5106,1759.3177490234375
5107,1716.4368896484375
5110,1726.4073486328125
5114,1716.4368896484375
5116,1759.3177490234375
5121,2014.339599609375
5122,1716.4368896484375
5124,1782.0916748046875
5132,1782.0916748046875
5133,1759.3177490234375
5138,1826.8709716796875
5143,1716.4368896484375
5153,1829.4486083984375
5154,1826.8709716796875
5155,2342.896240234375
5160,1743.83935546875
5169,1726.4073486328125
5172,1726.4073486328125
5173,2053.772705078125
5179,1759.3177490234375
5182,1829.4486083984375
5187,1759.3177490234375
5192,2053.772705078125
5211,1726.4073486328125
5213,1782.0916748046875
5219,2053.772705078125
5225,1826.8709716796875
5226,2658.933837890625
5227,1759.3177490234375
5228,1759.3177490234375
5239,1726.4073486328125
5241,2014.339599609375
5244,1743.83935546875
5248,1726.4073486328125
5260,1726.4073486328125
5266,1743.83935546875
5273,1726.4073486328125
5280,2053.772705078125
5298,2658.933837890625
5300,2014.339599609375
5306,1726.4073486328125
5307,2524.87548828125
5311,1826.8709716796875
5316,2014.339599609375
5323,1726.4073486328125
5332,1759.3177490234375
5336,1726.4073486328125
5338,1759.3177490234375
5342,1856.4451904296875
5347,1971.4732666015625
5355,1759.3177490234375
5357,1726.4073486328125
5362,1829.4486083984375
5363,1759.3177490234375
5364,1759.3177490234375
5366,4316.8232421875
5374,1979.0474853515625
5375,1726.4073486328125
5379,1856.4451904296875
5380,1979.0474853515625
5383,1726.4073486328125
5385,1726.4073486328125
5390,1716.4368896484375
5393,1826.8709716796875
5398,1826.8709716796875
5411,1716.4368896484375
5414,1716.4368896484375
5429,1782.0916748046875
5432,1734.4710693359375
5436,1726.4073486328125
5437,2342.896240234375
5439,1782.0916748046875
5440,2014.339599609375
5449,1759.3177490234375
5458,1782.0916748046875
5460,2053.772705078125
5462,1759.3177490234375
5463,1734.4710693359375
5465,1726.4073486328125
5467,2014.339599609375
5475,2342.896240234375
5483,1826.8709716796875
5485,1759.3177490234375
5489,1759.3177490234375
5493,1759.3177490234375
5497,1726.4073486328125
5501,2982.054443359375
5506,1856.4451904296875
5507,1726.4073486328125
5510,1782.0916748046875
5524,1759.3177490234375
5531,1726.4073486328125
5542,1726.4073486328125
5543,2167.39453125
5544,1726.4073486328125
5552,1856.4451904296875
5560,1716.4368896484375
5563,1782.0916748046875
5573,2106.19140625
5579,1726.4073486328125
5584,1829.4486083984375
5585,1726.4073486328125
5594,1976.5400390625
5595,1726.4073486328125
5597,1759.3177490234375
5598,1743.83935546875
5604,1716.4368896484375
5606,1826.8709716796875
5610,1726.4073486328125
5615,1826.8709716796875
5631,1726.4073486328125
5637,1782.0916748046875
5646,1759.3177490234375
5656,2014.339599609375
5658,2982.054443359375
5666,1826.8709716796875
5668,1759.3177490234375
5673,1829.4486083984375
5680,1856.4451904296875
5691,1979.0474853515625
5692,1759.3177490234375
5693,1716.4368896484375
5697,1726.4073486328125
5698,1726.4073486328125
5700,1726.4073486328125
5704,1782.0916748046875
5705,1782.0916748046875
5707,1716.4368896484375
5710,1856.4451904296875
5716,1726.4073486328125
5720,1826.8709716796875
5722,1726.4073486328125
5727,1759.3177490234375
5733,1743.83935546875
5737,1826.8709716796875
5742,2342.896240234375
5747,2658.933837890625
